20030303,180458,180167,180334,180353,180460,180721,180530,180730,180085,121864,140478,180532,183659,180555,180454,187653,167202,188928,180371,181010,188563,180824,188923,180825,188931,180180,185419,188580,181698,170442,180275,181028,186444,SP50,DJIAK,160355,168110,180264,180731,188440,161597,168636,180458,180167,180334,180353,180460,180721,180530,180730,180085,121864,140478,180532,183659,180555,180454,187653,167202,188928,180371,181010,188563,180824,188923,180825,188931,180180,185419,188580,181698,170442,180275,181028,186444,SP50,DJIAK,160355,168110,180264,180731,188440,161597,168636,180458,180167,180334,180353,180460,180721,180530,180730,180085,121864,140478,180532,183659,180555,180454,187653,167202,188928,180371,181010,188563,180824,188923,180825,188931,180180,185419,188580,181698,170442,180275,181028,186444,SP50,DJIAK,160355,168110,180264,180731,188440,161597,168636
Date,Hang Seng Index,SSE Composite Index,ASX All Ordinaries,India S&P BSE SENSEX,TOPIX,KOSPI Composite Index,Taiwan TAIEX,FTSE Bursa Malaysia KLCI,FTSE Straits Times Index,Philippines PSE PSEi,NEW ZEALAND NZX 50(CAP),Thailand SET,Euro STOXX,FTSE 100,France CAC 40,Germany DAX (TR),FTSE MIB,Belgium BEL-20,Ireland ISEQ Overall,Netherlands AEX,Norway OSE OBX TR,Spain IBEX 35,OMX Stockholm 30,Switzerland SMI (PR),Austria ATX,OMX Copenhagen 20,OMX Helsinki 25,Portugal PSI 20,Russia RTS,Czech Republic PX - 50,Hungary BUX,Poland WIG,Turkey BIST 100,S&P 500,DJ Industrial Average,Colombia IGBC,Canada S&P/TSX Composite,Brazil Bovespa Index,Mexico IPC,Israel TA-125,Saudi Arabia All Share (TASI),FTSE JSE All Share,Hang Seng Index High,SSE Composite Index High,ASX All Ordinaries High,India S&P BSE SENSEX High,TOPIX High,KOSPI Composite Index High,Taiwan TAIEX High,FTSE Bursa Malaysia KLCI High,FTSE Straits Times Index High,Philippines PSE PSEi High,NEW ZEALAND NZX 50(CAP) High,Thailand SET High,Euro STOXX High,FTSE 100 High,France CAC 40 High,Germany DAX (TR) High,FTSE MIB High,Belgium BEL-20 High,Ireland ISEQ Overall High,Netherlands AEX High,Norway OSE OBX TR High,Spain IBEX 35 High,OMX Stockholm 30 High,Switzerland SMI (PR) High,Austria ATX High,OMX Copenhagen 20 High,OMX Helsinki 25 High,Portugal PSI 20 High,Russia RTS High,Czech Republic PX - 50 High,Hungary BUX High,Poland WIG High,Turkey BIST 100 High,S&P 500 High,DJ Industrial Average High,Colombia IGBC High,Canada S&P/TSX Composite High,Brazil Bovespa Index High,Mexico IPC High,Israel TA-125 High,Saudi Arabia All Share (TASI) High,FTSE JSE All Share High,Hang Seng Index Low,SSE Composite Index Low,ASX All Ordinaries Low,India S&P BSE SENSEX Low,TOPIX Low,KOSPI Composite Index Low,Taiwan TAIEX Low,FTSE Bursa Malaysia KLCI Low,FTSE Straits Times Index Low,Philippines PSE PSEi Low,NEW ZEALAND NZX 50(CAP) Low,Thailand SET Low,Euro STOXX Low,FTSE 100 Low,France CAC 40 Low,Germany DAX (TR) Low,FTSE MIB Low,Belgium BEL-20 Low,Ireland ISEQ Overall Low,Netherlands AEX Low,Norway OSE OBX TR Low,Spain IBEX 35 Low,OMX Stockholm 30 Low,Switzerland SMI (PR) Low,Austria ATX Low,OMX Copenhagen 20 Low,OMX Helsinki 25 Low,Portugal PSI 20 Low,Russia RTS Low,Czech Republic PX - 50 Low,Hungary BUX Low,Poland WIG Low,Turkey BIST 100 Low,S&P 500 Low,DJ Industrial Average Low,Colombia IGBC Low,Canada S&P/TSX Composite Low,Brazil Bovespa Index Low,Mexico IPC Low,Israel TA-125 Low,Saudi Arabia All Share (TASI) Low,FTSE JSE All Share Low
20060919,17346.7,1735.241,5015.7,11970.47,1591.98,1373.95,6881.87,962.82,2490.07,2563.66,3550.04,702.56,357.49,5831.8,5115.99,5873.46,37678.61,3971.88,8081.81,470.32,315.3606,12240.9,1026.69,8232.14,3721.62,392.52,2550.08,10038.42,1577.85,1445.9,22660.8,44659.39,38345.1,1318.31,11540.91,9045.053,11701.71,35885.68,21659.02,829.36,11037.7,21517.4,17426.47,1735.241,5054.1,12152.6,1613.02,1378.99,6915.08,966.08,2490.07,2569.83,3555.61,708.83,359.97,5897.4,5151.78,5930.14,37678.61,3985.84,8173.64,470.32,315.3606,12291.6,1026.69,8265.72,3757.27,392.52,2550.08,10043.39,1577.85,1445.9,22836.98,44854.21,38435.17,1322.04,11562.05,9045.053,11798.18,36486.92,21729.72,829.36,11037.7,21637.39,17314.63,1735.241,5015.7,11915.21,1589.56,1370.44,6858.85,959.64,2490.07,2514.17,3543.05,702.56,356.48,5831.8,5091.94,5869.57,37678.61,3953.32,8073.92,470.32,315.3606,12207.7,1026.69,8202.55,3716.86,392.52,2550.08,10002.43,1577.85,1445.9,22476.2,44450.31,37873.45,1312.17,11480.56,9045.053,11677.76,35554.86,21376.82,829.36,11037.7,21418.43
20060920,17512.96,1732.453,4962.5,12109.14,1570.18,1366.44,6877.77,959.62,2483.15,2512.76,3517.63,702.56,362.23,5866.2,5192.74,5954.38,38087.59,4021.99,8202.87,476.46,313.73495,12426.1,1039.97,8342.37,3725.19,392.78,2560.86,10069.12,1554.31,1445,22153.29,44176.62,38275.02,1325.175,11613.19,9183.767,11635.39,35196.59,21841.45,835.37,11108.35,21627.42,17523.48,1732.453,5002.1,12128.99,1580.95,1369.18,6890.63,961.37,2483.15,2550.78,3550.04,708.83,362.4,5880.8,5199.11,5962.14,38087.59,4026.97,8202.87,476.46,313.73495,12426.1,1039.97,8351.42,3728.15,392.78,2560.86,10073.43,1554.31,1445,22434.66,44487.24,38409.23,1328.53,11628.88,9183.767,11772.67,36069.15,21932,835.37,11108.35,21627.42,17220.78,1732.453,4960.6,11833.61,1563.04,1355.04,6839.69,956.86,2483.15,2500.75,3516.15,702.56,357.09,5820.9,5106.01,5872.31,38087.59,3966.99,8073.03,476.46,313.73495,12216.1,1039.97,8229.55,3707.26,392.78,2560.86,10015.33,1554.31,1445,22028.84,43901.57,38014.85,1318.28,11542.2,9183.767,11629.19,34927.85,21660.93,835.37,11108.35,21155.31
20060921,17619.97,1740.901,4959.4,12274.27,1580.08,1366.79,6889.89,966.08,2489.81,2557.21,3532.61,692.57,363.41,5896.7,5208.32,5962.03,38242.87,4029.82,8197.47,478.05,306.72766,12476.9,1041.08,8373.61,3717.31,396.75,2569.82,10095.68,1534.75,1431.1,21762.63,44057.54,37790.82,1318.03,11533.23,9009.408,11627.74,34830.08,21498.09,831.78,11108.35,21886.4,17663.44,1740.901,4995.7,12285.9,1583.24,1378.79,6938.93,966.08,2489.81,2557.21,3539.74,702.05,364.31,5898.1,5222.83,5979.87,38242.87,4048.3,8255.47,478.05,306.72766,12502.8,1041.08,8383.94,3734.55,396.75,2569.82,10116.73,1534.75,1431.1,22075.58,44433.77,38538.22,1328.19,11630.56,9009.408,11720.68,35331.76,21892.95,831.78,11108.35,22012.63,17539.56,1740.901,4950.3,12167.91,1559.82,1363.48,6862.28,960.73,2489.81,2519.93,3517.63,673,361.49,5848.5,5175.18,5936,38242.87,4016.05,8197.47,478.05,306.72766,12394.4,1041.08,8328.75,3704.64,396.75,2569.82,10055.28,1534.75,1431.1,21694.74,43888.44,37637.97,1315.45,11501.77,9009.408,11608.48,34624.42,21465.82,831.78,11108.35,21627.42
20060922,17600.65,1725.361,4948.4,12236.78,1563.6,1348.38,6885.6,965.23,2471.19,2531.65,3506.85,681.71,359.6,5822.3,5141.95,5883.32,37855.34,3988.32,8140.66,472.99,305.59064,12389.5,1028.69,8294.48,3679.59,394.12,2532.98,10093.93,1504.9,1396.1,21355.07,43772.07,36390.01,1314.78,11508.1,8986.357,11581.61,34798.8,21390.43,831.78,11108.35,22008.98,17639.13,1725.361,4957.8,12303.42,1575.68,1360.18,6890.9,967.32,2471.19,2556.33,3532.61,694.62,362.01,5883.8,5182.73,5930.3,37855.34,4012.19,8197.61,472.99,305.59064,12444,1028.69,8338.66,3722.45,394.12,2532.98,10106.79,1504.9,1396.1,21641.06,43964.24,37790.82,1318.03,11533.07,8986.357,11667.12,34896.93,21498.09,831.78,11108.35,22217.6,17511.96,1725.361,4930.9,12170.2,1560.45,1343.27,6854.02,962.41,2471.19,2518.17,3506.85,673.85,358.7,5820.4,5122.77,5857.89,37855.34,3980.02,8122.34,472.99,305.59064,12368.9,1028.69,8271.39,3679.29,394.12,2532.98,10074.39,1504.9,1396.1,21352.77,43376.34,36228.08,1310.94,11474.56,8986.357,11569.1,34396.74,21105.13,831.78,11108.35,21886.4
20060925,17546.04,1722.366,4952.9,12173.91,1559.78,1355.21,6911.21,965.44,2474.07,2531.68,3496.92,686.74,359.99,5798.3,5146.49,5901.66,37880.18,4006.15,8138.79,473.82,294.26376,12393.3,1017.35,8270.52,3660.47,395.67,2501.92,10071.32,1452.54,1389.3,21362.38,44222.21,36084.24,1326.37,11575.81,8903.374,11582.72,34972.74,21674.74,833.44,11273.24,22008.98,17683.45,1722.366,4962.6,12273.45,1563.19,1357.69,6921.36,965.44,2474.07,2542.84,3522.87,686.74,361.93,5847,5183.89,5935.02,37880.18,4017.78,8186.28,473.82,294.26376,12485.4,1017.35,8328.34,3706.13,395.67,2501.92,10134.14,1452.54,1389.3,21594.14,44222.21,36807.66,1329.35,11616.48,8903.374,11588.07,35054.44,21674.92,833.44,11273.24,22217.6,17539.81,1722.366,4931.6,12145.09,1546.03,1345.56,6844.33,962.35,2474.07,2527.16,3495.82,679.09,358.49,5774.5,5126.39,5864.99,37880.18,3985.17,8137.56,473.82,294.26376,12333.3,1017.35,8251.38,3649.33,395.67,2501.92,10050.13,1452.54,1389.3,21252.57,43907.31,35961.41,1311.58,11486,8903.374,11464.55,34127.48,21155.26,833.44,11273.24,21886.4
20060926,17308.08,1712.637,4956.5,12321.19,1549.41,1343.97,6901.75,965.66,2480.19,2544.48,3515.74,688.63,364.45,5873.6,5219.59,5960.63,38216.2,4031.15,8170.86,480.52,303.33432,12617.4,1025.2,8382.75,3722.95,400.72,2532.66,10092.83,1484.13,1412.9,21972.22,44387.9,36432.37,1336.34,11669.39,9107.781,11642.4,35818.97,21792.33,834.39,11272.04,22162.65,17614.29,1712.637,4969.8,12331.45,1565.52,1361.56,6958.79,966.99,2480.19,2551.93,3517.3,690.62,364.84,5879.2,5229.14,5977.92,38216.2,4036.36,8189.51,480.52,303.33432,12628.2,1025.2,8390.93,3726.38,400.72,2532.66,10104.73,1484.13,1412.9,21972.22,44613.05,36588.42,1336.6,11670.27,9107.781,11659.78,35826.61,21846.48,834.39,11272.04,22181.41,17277.75,1712.637,4945.1,12160.58,1546.42,1338.98,6899.37,960.86,2480.19,2533.05,3496.92,684.9,361.24,5813.2,5176.65,5926.55,38216.2,4016.35,8128.98,480.52,303.33432,12431.4,1025.2,8291.02,3662.16,400.72,2532.66,10059.48,1484.13,1412.9,21533.23,44248.09,35932.06,1325.3,11567.65,9107.781,11573.63,34972.15,21674.24,834.39,11272.04,21811.33
20060927,17521.51,1725.039,5055,12366.91,1591.04,1360.03,6946.27,966.32,2514.39,2556.71,3561.71,693.03,367.03,5930.1,5243.1,5989.71,38328.81,4062.43,8172.5,481.9,308.97046,12950,1040.65,8413.07,3812.98,405.12,2575.14,10241.05,1519.06,1448.7,22190.1,43995.91,36818.73,1336.59,11689.24,9121.922,11751.58,36105.64,21748.57,837.23,11225.28,22249.72,17540.67,1725.039,5055.8,12442.82,1591.04,1361.12,6961.71,967.99,2514.39,2568.53,3563.74,694.8,367.03,5942.2,5252.75,6003.51,38328.81,4068.82,8202.36,481.9,308.97046,12953.3,1040.65,8430.37,3815.82,405.12,2575.14,10265.55,1519.06,1448.7,22358.02,44612.87,37207.2,1340.08,11720.77,9121.922,11761.28,36114.03,21946.43,837.23,11225.28,22454.46,17402.13,1725.039,4956.7,12339.98,1562.68,1351.83,6926.72,964.55,2514.39,2548.62,3515.74,689.51,364.89,5872.8,5208.89,5956.03,38328.81,4046.21,8128.51,481.9,308.97046,12616.7,1040.65,8362.91,3724.2,405.12,2575.14,10159.07,1519.06,1448.7,22119.42,43730.48,36432.37,1333.54,11659.62,9121.922,11628.56,35610.84,21692.93,837.23,11225.28,22162.65
20060928,17530.57,1736.963,5075.5,12380.74,1602.57,1371.43,6885.12,968.88,2523.56,2556.71,3574.23,687.9,367.41,5971.3,5250.01,5989.16,38428.18,4063.81,8195.82,482.54,310.2713,12930.2,1038.7,8416.68,3859.14,402.63,2589.02,10282.65,1558.85,1448.7,21970.88,44360.14,37268.21,1339.15,11718.45,9093.771,11817.44,36486.19,21854.48,846.09,11225.28,22491.3,17604.91,1736.963,5080.3,12431.79,1603.27,1372.22,6961.92,970.79,2523.56,2568.53,3575.53,697.05,368.23,5978.8,5263.44,6002.94,38428.18,4063.95,8213.88,482.54,310.2713,12991.6,1038.7,8433.19,3870.2,402.63,2589.02,10302.13,1558.85,1448.7,22450.61,44578.37,37268.21,1340.28,11728.46,9093.771,11845.42,36486.99,21872.51,846.09,11225.28,22493.78,17506.24,1736.963,5059.4,12340.17,1592.59,1359.47,6858.03,966.19,2523.56,2548.62,3561.71,687.72,366.38,5933.1,5232.78,5973.5,38428.18,4039.12,8138.91,482.54,310.2713,12838.7,1038.7,8389.45,3806.75,402.63,2589.02,10225.99,1558.85,1448.7,21889.1,44027.4,36778.03,1333.75,11660.42,9093.771,11751.58,36031.24,21717.61,846.09,11225.28,22236.15
20060929,17543.05,1752.424,5113,12454.42,1610.73,1371.41,6883.05,967.55,2523.04,2556.71,3589.34,686.1,367.92,5960.8,5250.01,6004.33,38475.4,4070.78,8223.84,483.62,309.9492,12934.7,1039.34,8425.91,3868.27,403.39,2594.49,10305.48,1549.99,1447.5,21755.03,44052.54,36924.86,1335.85,11679.07,9250.982,11761.27,36449.4,21937.11,846.09,11225.28,22374.58,17589.57,1752.424,5114.1,12485.17,1611.27,1377.37,6903.72,969.06,2523.04,2568.53,3591.86,690.48,369.43,6002.9,5285.34,6031.55,38475.4,4091.23,8240.57,483.62,309.9492,13001.6,1039.34,8463.8,3896.81,403.39,2594.49,10308.97,1549.99,1447.5,21984.58,44568.91,37467.09,1339.88,11741.99,9250.982,11854.13,36570.33,21937.51,846.09,11225.28,22718.27,17350.79,1752.424,5076.5,12381.29,1600.76,1367.78,6860.52,963.65,2523.04,2548.62,3570.75,686.1,367.56,5950.1,5246.98,5992.42,38475.4,4057.63,8182.06,483.62,309.9492,12900.4,1039.34,8413.13,3854.82,403.39,2594.49,10251.51,1549.99,1447.5,21641.02,43998.92,36782.09,1335.64,11677.79,9250.982,11760.16,36260.63,21795.12,846.09,11225.28,22337.99
20061002,17543.05,1752.424,5138.7,12454.42,1625.12,1374.22,6960.95,969.67,2556.72,2542.69,3603.7,683.84,367.49,5957.8,5243.13,5999.46,38443.77,4070.31,8213.53,482.9,308.77667,12915.9,1043.36,8381.15,3777.95,403.83,2588.92,10371.36,1557.23,1439.9,21653.55,44209.1,36983.89,1331.32,11670.35,9309.733,11787.39,37057.75,21619.96,846.09,11154.44,22552.86,17589.57,1752.424,5146,12485.17,1629.4,1380.91,6961.78,969.67,2556.72,2554.07,3605.6,688.06,369.27,5985.5,5276.23,6031.86,38443.77,4084.27,8236.88,482.9,308.77667,12981.1,1043.36,8451.56,3870.72,403.83,2588.92,10386.39,1557.23,1439.9,21724.99,44297.12,36983.89,1338.54,11726.94,9309.733,11823.14,37316.83,21934.5,846.09,11154.44,22594.47,17350.79,1752.424,5108.7,12381.29,1612.39,1367.74,6907.43,964.76,2556.72,2517.84,3574.47,680.94,366.19,5950.9,5229.22,5964.74,38443.77,4054.1,8178.46,482.9,308.77667,12874.8,1043.36,8381.15,3768.68,403.83,2588.92,10312.61,1557.23,1439.9,21276.76,43801.83,36461.82,1330.28,11658.66,9309.733,11717.63,36450.33,21618.48,846.09,11154.44,22374.58
20061003,17606.53,1752.424,5141.2,12366.39,1617.84,1374.22,6956.88,967.56,2548.59,2522.5,3602.07,681.84,366.25,5937.1,5219.79,5992.22,38398.99,4059.16,8165.42,481.65,301.67065,12860.5,1034.15,8390.22,3759.81,404.55,2578.04,10333.26,1522.75,1446.6,21406.01,44007.66,36830.44,1334.11,11727.34,9359.725,11526.13,36437.55,21630.93,849.97,10773.01,22274.14,17648.71,1752.424,5149.7,12488.57,1621.87,1380.91,6976.62,969.15,2548.59,2540.88,3604.28,685.73,367.03,5955.6,5230.51,5992.22,38398.99,4078.22,8225.94,481.65,301.67065,12901.1,1034.15,8390.22,3777.68,404.55,2578.04,10351.46,1522.75,1446.6,21644.14,44190.61,37096.47,1338.31,11758.95,9359.725,11787.39,37056.66,21700.49,849.97,10773.01,22552.86,17428.1,1752.424,5109.4,12343.8,1611.07,1367.74,6935.8,965.61,2548.59,2513.67,3593.6,681.04,364.46,5897.3,5196.07,5944.57,38398.99,4047.34,8137.8,481.65,301.67065,12819.6,1034.15,8346.21,3739.96,404.55,2578.04,10299.58,1522.75,1446.6,21361.9,43818.46,36597.86,1327.1,11653.06,9359.725,11523.78,36437.55,21479.07,849.97,10773.01,22198.73
20061004,17629.21,1752.424,5101.5,12204.01,1601.99,1352,6874.98,964.06,2559.98,2486.82,3593.39,687.96,369.03,5966.5,5256.55,6046.37,38707.2,4084.08,8254.26,484.4,304.83157,12982.6,1046.87,8448.91,3774.51,406.26,2571.86,10410.33,1520.96,1453.4,21947.96,44267.46,36389.72,1350.22,11850.61,9369.027,11618.12,37749.29,22105.97,860.14,10862.64,22367.15,17687.2,1752.424,5130.1,12419.65,1627.99,1371.72,6980.67,969.19,2559.98,2515.99,3602.07,687.96,369.03,5969.1,5261.24,6050.28,38707.2,4091.75,8272.32,484.4,304.83157,12999.8,1046.87,8451.41,3779.29,406.26,2571.86,10421.24,1520.96,1453.4,21947.96,44344.4,36830.44,1350.22,11851.25,9369.027,11624.7,37779.8,22106.65,860.14,10862.64,22421.38,17535.83,1752.424,5101.5,12178.83,1596.24,1345.83,6874.98,963.52,2559.98,2483.11,3588.53,679.34,366.38,5921.5,5216.36,5995.41,38707.2,4064.12,8158.71,484.4,304.83157,12866.5,1046.87,8408.76,3743.36,406.26,2571.86,10314.33,1520.96,1453.4,21206.91,43725.35,36223.89,1331.48,11707.49,9369.027,11407.27,36441.32,21621.24,860.14,10862.64,22226.62
20061005,17907.67,1752.424,5174.8,12389.41,1633.2,1352,6997.24,968.89,2592.31,2561.06,3595.7,695.72,371.44,6004.5,5288.53,6075.28,38958.06,4097.02,8298.4,486.16,310.19864,13116.4,1060.34,8511.05,3836.71,408.57,2606.89,10380.99,1566,1455.2,21994.59,45008.8,36917.37,1353.22,11866.69,9474.549,11750,37976.86,22326.86,868.13,10862.64,22475.14,17940.49,1752.424,5175.2,12415.97,1633.22,1371.72,7004.42,969.63,2592.31,2561.89,3598.67,696.28,372.05,6016.7,5300.18,6097.87,38958.06,4108.72,8337.24,486.16,310.19864,13122.9,1060.34,8514.74,3841.7,408.57,2606.89,10440.48,1566,1455.2,22337.53,45038.63,37086.18,1353.79,11870.06,9474.549,11784.52,38204.62,22391.04,868.13,10862.64,22591.86,17810.07,1752.424,5108.5,12299.21,1617.27,1345.83,6926.73,964.3,2592.31,2495.93,3584.6,690.44,369.62,5982.8,5278.04,6065.46,38958.06,4093.17,8255.58,486.16,310.19864,13044.4,1060.34,8472.61,3774.86,408.57,2606.89,10378.9,1566,1455.2,21887.22,44777.06,36389.72,1347.75,11821.23,9474.549,11618.12,37623.88,22105.19,868.13,10862.64,22354.98
20061006,17903.39,1752.424,5178.3,12372.81,1634.21,1352,6997.24,970.98,2600.66,2560.22,3592.49,694.6,371.41,6001.2,5282.06,6085.82,38955.5,4090.47,8275.24,486.21,309.8302,13152.1,1059.82,8521.24,3814.77,405.91,2607.58,10385.89,1554.99,1439.1,22056.57,44966.63,36737.62,1349.58,11850.21,9541.136,11690.89,37940.44,22350.05,868.13,10862.64,22511.61,17931.73,1752.424,5185.6,12434.22,1635.69,1371.72,7004.42,971.22,2600.66,2571.98,3596.15,696.85,372.09,6014.3,5295,6088.44,38955.5,4096.45,8318.65,486.21,309.8302,13286.3,1059.82,8530.14,3846.62,405.91,2607.58,10412.52,1554.99,1439.1,22125.95,45140.7,37094.07,1353.22,11865.57,9541.136,11750,37975.93,22525.44,868.13,10862.64,22573.18,17848.72,1752.424,5172.3,12357.96,1625.88,1345.83,6926.73,967.19,2600.66,2545.92,3587.98,692.2,369.83,5978.1,5259.22,6052.99,38955.5,4076.02,8273.48,486.21,309.8302,13075,1059.82,8485.87,3807.08,405.91,2607.58,10372.04,1554.99,1439.1,21913.76,44854.51,36502.54,1344.21,11800.5,9541.136,11641.12,37492.59,22198.97,868.13,10862.64,22363.43
20061009,17675.24,1785.385,5162.7,12365.83,1634.21,1319.4,6997.24,969.38,2576.14,2551.92,3596.22,692.26,371.78,6030.9,5284.74,6084.4,39082.32,4103.41,8348.53,487.22,313.20126,13143.5,1066.93,8548.91,3835.35,408.64,2622.29,10412.59,1587.59,1450.5,22109.48,45464.58,36885.89,1350.66,11857.81,9531.563,11690.89,38406.37,22313.42,877.77,10942.01,22773.36,17876.04,1785.385,5189.5,12429.74,1635.69,1365.01,7004.42,973.93,2576.14,2572.22,3598.4,695.59,371.82,6044.5,5291.32,6084.55,39082.32,4103.41,8348.53,487.22,313.20126,13180.6,1066.93,8548.91,3840.87,408.64,2622.29,10412.59,1587.59,1450.5,22204.83,45464.58,36913.6,1352.69,11872.94,9531.563,11750,38626.23,22480.28,877.77,10942.01,22773.36,17589.12,1785.385,5136.7,12261.49,1625.88,1303.62,6926.73,967.54,2576.14,2549.92,3584.29,689.8,370.02,5994.8,5261.77,6054.67,39082.32,4065.71,8257.93,487.22,313.20126,13097.3,1066.93,8490.03,3793.46,408.64,2622.29,10362.17,1587.59,1450.5,21891.85,44933.66,36593.51,1346.55,11813.22,9531.563,11641.12,37735.73,22313.42,877.77,10942.01,22407.71
20061010,17823.7,1784.862,5211.7,12363.77,1634.83,1328.37,6997.24,969.71,2597.59,2528.98,3596.1,699.16,374.06,6072.7,5309.79,6117.71,39323.3,4129.23,8427.75,489.8,316.33417,13234.5,1071.3,8627.2,3895.19,411.14,2653.61,10431.87,1584.25,1468.6,22518.25,46138.35,37449.23,1353.42,11867.17,9596.398,11755.15,38654.69,22523.56,878.92,10949.38,22799.56,17852.36,1784.862,5213.6,12481.93,1646.01,1334.41,7004.42,971.9,2597.59,2548.74,3598.58,699.16,374.24,6076.3,5313.82,6127.28,39323.3,4134.42,8437.25,489.8,316.33417,13234.5,1071.3,8627.2,3898.16,411.14,2653.61,10437.41,1584.25,1468.6,22549.75,46451.62,37477.2,1354.23,11877.9,9596.398,11757.75,38777.75,22528.82,878.92,10949.38,22882.94,17751.95,1784.862,5175.2,12341.34,1623.84,1322.44,6926.73,969.23,2597.59,2518.87,3585.77,694.31,372.26,6030.2,5285.36,6088.05,39323.3,4103.32,8333.89,489.8,316.33417,13154.9,1071.3,8551.42,3835.71,411.14,2653.61,10384.79,1584.25,1468.6,22212.73,45716.25,36885.89,1348.6,11829.71,9596.398,11690.89,38406.93,22302.28,878.92,10949.38,22673.58
20061011,17862.79,1790.104,5245.3,12353.49,1622.07,1325.49,7006.67,970.37,2588.66,2527.27,3614.24,697.82,374.56,6073.5,5313.19,6119.45,39489.03,4129.28,8381.43,490.01,315.51935,13260.9,1080.17,8638,3914.08,411.76,2667.05,10427.72,1585.55,1471,22505.77,46340.32,37660.37,1349.95,11852.13,9620.222,11619.14,38322.21,22387.08,874.64,10989.99,22679.38,17875.62,1790.104,5245.3,12514.18,1644.58,1332.28,7022.49,971.03,2588.66,2531.71,3619.35,700.5,374.66,6081.9,5313.72,6128.2,39489.03,4129.93,8435.5,490.01,315.51935,13285.2,1080.17,8638.51,3915.08,411.76,2667.05,10442.28,1585.55,1471,22647.82,46505.58,37784.8,1353.97,11875.98,9620.222,11784.43,38651.94,22640.04,874.64,10989.99,22799.56,17740.79,1790.104,5204.4,12301.51,1622.07,1315.84,6984.45,967.89,2588.66,2521.89,3596.1,697.04,372.2,6044.7,5271.56,6080.14,39489.03,4107.26,8358.87,490.01,315.51935,13166,1080.17,8584.99,3876.54,411.76,2667.05,10390.08,1585.55,1471,22300.63,46143.55,37427.26,1343.57,11794.17,9620.222,11619.14,38090.57,22386.86,874.64,10989.99,22567.37
20061012,17873.09,1778.181,5223.9,12537.98,1613.64,1331.78,6984.58,975.62,2587.65,2534.4,3622.99,709.67,377.52,6121.3,5361.51,6160.28,39603.73,4181.74,8456.84,492.84,319.36987,13406.9,1097.27,8673.73,3951.89,413.9,2691.73,10451.13,1581.63,1475.4,22429.08,46950.76,38316.92,1362.83,11947.7,9569.19,11719.09,38322.21,22661.82,881.49,10989.99,22751.49,17948.13,1778.181,5249.4,12556.97,1627.66,1337.7,7039.93,976.84,2587.65,2540.82,3636.89,710.51,377.53,6121.7,5363.87,6164.41,39603.73,4187.49,8456.84,492.84,319.36987,13415,1097.27,8673.73,3953.83,413.9,2691.73,10469.83,1581.63,1475.4,22507.74,46989.05,38316.92,1363.76,11959.63,9569.19,11719.09,38651.94,22710.78,881.49,10989.99,22853.89,17835.65,1778.181,5223.9,12315.02,1613.64,1323.8,6983.46,970.18,2587.65,2520.46,3606.82,698.51,374.33,6069,5310.42,6112.51,39603.73,4138.89,8374.05,492.84,319.36987,13245.1,1097.27,8601.77,3890.42,413.9,2691.73,10413.5,1581.63,1475.4,22000.31,46229.47,37522.73,1349.94,11854.05,9569.19,11619.14,38090.57,22387.17,881.49,10989.99,22541.69
20061013,17988.86,1784.656,5253.9,12736.42,1628,1348.6,7068.8,983.54,2609.9,2557.25,3646.58,712.05,377.67,6157.3,5353.23,6173.68,39580.21,4174.9,8460.87,492.68,325.2753,13454.5,1092.12,8651.14,4010.44,413.75,2694.27,10455.77,1610.44,1494.5,22719.51,47280.43,38486.09,1365.615,11960.51,9645.963,11908.57,38850.16,22848.32,881.49,10989.99,22840.3,18067.58,1784.656,5276,12756.23,1637.17,1353.93,7096.51,983.54,2609.9,2564.53,3651.01,715.13,378.35,6170.5,5372.81,6188.69,39580.21,4192.41,8493.44,492.68,325.2753,13465.6,1092.12,8677.58,4020.39,413.75,2694.27,10477.97,1610.44,1494.5,22759.38,47367.96,38643.27,1366.63,11960.51,9645.963,11908.57,39177.06,23000.56,881.49,10989.99,22920.03,17949.59,1784.656,5237.4,12632.62,1624.6,1345.97,7046.65,976.79,2609.9,2536.9,3622.99,709.95,376.51,6105.3,5344.69,6152.36,39580.21,4169.58,8430.74,492.68,325.2753,13346.4,1092.12,8621.99,3952.37,413.75,2694.27,10426.41,1610.44,1494.5,22542.62,47067.08,38223.89,1360.5,11908.8,9645.963,11719.09,38327.9,22660.83,881.49,10989.99,22695.41
